Bakker Tim ; None ; None ; 2545 GJ, 's-Gravenhage ; ZUID-HOLLAND ; Sole Proprietorship ; Independent ; None ; 2016 ; 0.216771 ; 2 ; 2016 ; 
Gelateria Riva B.V. ; Gelateria Riva B.V. ; Veenkade 5 ; 2513 EE, 's-Gravenhage ; ZUID-HOLLAND ; Private Limited Company ; Independent ; +31-622392275 ; 2018 ; 0.216 ; 3 ; 2016 ; 
SAPORE DEN HAAG B.V. ; None ; Molenstraat 30 ; 2513 BL, 's-Gravenhage ; ZUID-HOLLAND ; Private Limited Company ; Independent ; +31-703628580 ; 2018 ; 0.216 ; 5 ; 2015 ; 
R en S sub 2 B.V. ; Subway Megastores ; Waldorpstraat 136 ; 2521 CD, 's-Gravenhage ; ZUID-HOLLAND ; Private Limited Company ; Independent ; +31-624558821 ; 2018 ; 0.214 ; 4 ; 2019 ; 
Soes Beheer B.V. ; Foots ; Reinkenstraat 8 ; 2517 CV, 's-Gravenhage ; ZUID-HOLLAND ; Private Limited Company ; Independent ; +31-703020289 ; 2017 ; 0.214 ; 4 ; 2016 ; 
J. Koemans ; None ; None ; 2562 GS, 's-Gravenhage ; ZUID-HOLLAND ; Sole Proprietorship ; Independent ; None ; enue ; 0.203 ; 5 ; 1999 ; 
Down Under BEACH B.V. ; None ; Strand Noord 1 N ; 2586 ZZ, 's-Gravenhage ; ZUID-HOLLAND ; Private Limited Company ; Independent ; +31-648154143 ; 2017 ; 0.195 ; 2 ; 2018 ; 
Roziers V.O.F ; Roziers V.O.F ; None ; 2582 GN, 's-Gravenhage ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; enue ; 0.184 ; 8 ; 2018 ; 
Café Deniz B.V. ; None ; Til Brugmanplantsoen 59 ; 2525 ZZ, 's-Gravenhage ; ZUID-HOLLAND ; Private Limited Company ; Independent ; +31-703899675 ; 2015 ; 0.172 ; 2 ; 2016 ; 
VOF Roti Palace Bemisal ; Roti Palace Bemisal ; None ; 2516 HJ, 's-Gravenhage ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.167072 ; 2 ; 2016 ; 
C.J.M. van Dam ; None ; None ; 2591 CZ, 's-Gravenhage ; ZUID-HOLLAND ; Sole Proprietorship ; Independent ; None ; enue ; 0.165 ; 1 ; 1998 ; 
Zeekant Broodjes B.V. ; Zeekant Broodjes B.V. ; Utrechtsestraat 4 ; 2587 RC, 's-Gravenhage ; ZUID-HOLLAND ; Private Limited Company ; Independent ; +31-613758695 ; enue ; 0.159 ; 2 ; 2017 ; 
DELMASTRO B.V. ; DELMASTRO B.V. ; Rietgorsstraat 8 ; 2496 ML, 's-Gravenhage ; ZUID-HOLLAND ; Private Limited Company ; Independent ; +31-649303847 ; enue ; 0.159 ; 1 ; 2017 ; 
Green Olive ; Green Olive ; None ; 2583 DX, 's-Gravenhage ; ZUID-HOLLAND ; Sole Proprietorship ; Independent ; None ; enue ; 0.158 ; 1 ; 2009 ; 
Strandpaviljoen Buiten B.V. ; None ; Strandweg 67 ; 2586 JL, 's-Gravenhage ; ZUID-HOLLAND ; Private Limited Company ; Subsidiary ; +31-628410453 ; 2019 ; 0.15547 ; 2 ; 2007 ; 
M & M Food B.V. ; None ; Buizerdlaan 78 ; 2496 HD, 's-Gravenhage ; ZUID-HOLLAND ; Private Limited Company ; Subsidiary ; +31-654622258 ; enue ; 0.15547 ; 2 ; 2018 ; 
Denays Horeca B.V. ; Denays Horeca B.V. ; Erasmusweg 6 J ; 2532 CP, 's-Gravenhage ; ZUID-HOLLAND ; Private Limited Company ; Subsidiary ; None ; enue ; 0.15547 ; 2 ; 2020 ; 
Café Lijn 6 ; Café Lijn 6 ; None ; 2572 AS, 's-Gravenhage ; ZUID-HOLLAND ; Sole Proprietorship ; Independent ; None ; 2014 ; 0.155156 ; 1 ; 2015 ; 
Crunch Café ; Crunch Café ; None ; 2518 CM, 's-Gravenhage ; ZUID-HOLLAND ; Sole Proprietorship ; Independent ; None ; enue ; 0.153 ; 4 ; 2020 ; 
Lunchroom Royal Corner V.O.F. ; Lunchroom Royal Corner ; None ; 2596 TJ, 's-Gravenhage ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2018 ; 
Afhaalcentrum "Hang Yee" ; None ; None ; 2562 HX, 's-Gravenhage ; ZUID-HOLLAND ; Sole Proprietorship ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 1998 ; 
S.B. Hu ; Snackbar De Smurf ; None ; 2587 ES, 's-Gravenhage ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2019 ; 
Cocobango VOF ; Cocobango ; None ; 2574 HJ, 's-Gravenhage ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2018 ; 
Ontbijt & Lunch Juni ; None ; None ; 2513 AM, 's-Gravenhage ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2016 ; 
De Happertjes ; None ; None ; 2586 JW, 's-Gravenhage ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2004 ; 
Toko CULINDO (Culinair Indonesië), Indonesische Specialiteiten ; Toko Culindo, Indonesische Specialiteiten ; None ; 2596 GK, 's-Gravenhage ; ZUID-HOLLAND ; Sole Proprietorship ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 1991 ; 
Cicek Snacks & Vis ; None ; None ; 2573 KD, 's-Gravenhage ; ZUID-HOLLAND ; Sole Proprietorship ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2017 ; 
City Burger ; City Burger ; None ; 2525 JS, 's-Gravenhage ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2018 ; 
Firma Dessa ; Fa. Dessa ; None ; 2563 CA, 's-Gravenhage ; ZUID-HOLLAND ; Sole Proprietorship ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2015 ; 
Keus Vishandel V.O.F. ; Keus Vishand V.O.F.-Keus Vishand ; None ; 2515 BV, 's-Gravenhage ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2018 ; 
Consumptietent "De Aanloop" ; Consumptietent De Aanloop ; None ; 2523 AV, 's-Gravenhage ; ZUID-HOLLAND ; Sole Proprietorship ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 1998 ; 
V.O.F. Ritchy ; V.O.F. Ritchy hodn Snackbar-Lunchroom Ritchy ; None ; 2596 GC, 's-Gravenhage ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2017 ; 
V.O.F. "Maduratna" ; Xotus-Maduratna ; None ; 2587 TW, 's-Gravenhage ; ZUID-HOLLAND ; Collective Name Company ; Parent ; None ; 2016 ; 0.149096 ; 2 ; 2001 ; 
Snackbar "Vrederust" ; Snackbar Vrederust ; None ; 2543 SM, 's-Gravenhage ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 1998 ; 
Snackbar & Restaurant "de Wolf" ; None ; None ; 2533 HW, 's-Gravenhage ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2009 ; 
Vishandel Haringkade ; Vishand Haringkade ; None ; 2584 EA, 's-Gravenhage ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 1998 ; 
IJssalon Capri ; Yssalon Capri ; None ; 2586 JW, 's-Gravenhage ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2016 ; 
Grillroom Sphinx 1 v.o.f ; Grillroom Sphinx 1 ; None ; 2584 BN, 's-Gravenhage ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2016 ; 
Snackbar Schorpioen ; Snackbar "Schorpioen" ; None ; 2587 EA, 's-Gravenhage ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2016 ; 
V.O.F. R. Buijs de Haringkeizer ; Vishandel Rick Buijs ; None ; 2574 HA, 's-Gravenhage ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2019 ; 
Vrolijk Snacks ; Vrolijk Snacks ; None ; 2586 JK, 's-Gravenhage ; ZUID-HOLLAND ; Collective Name Company ; Parent ; None ; 2016 ; 0.149096 ; 2 ; 2016 ; 
Snackbar De Gouden Regen ; None ; None ; 2565 ES, 's-Gravenhage ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2019 ; 
V.O.F. M. Goeman en S. Pekdemir ; De IJspegel ; None ; 2514 GC, 's-Gravenhage ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 1998 ; 
Afhaalcentrum Klavertje Vier ; None ; None ; 2681 CK, Monster ; ZUID-HOLLAND ; Sole Proprietorship ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2016 ; 
J.J. Korenhof Jzn. ; None ; None ; 2583 AG, 's-Gravenhage ; ZUID-HOLLAND ; Sole Proprietorship ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2017 ; 
Andermanskeuken ; None ; None ; 2514 LL, 's-Gravenhage ; ZUID-HOLLAND ; Sole Proprietorship ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2006 ; 
Zeevishandel De Garnaal ; None ; None ; 2593 AC, 's-Gravenhage ; ZUID-HOLLAND ; Sole Proprietorship ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2018 ; 
Shoarma Isis ; Steakhouse Shoarma Isis ; None ; 2584 HL, 's-Gravenhage ; ZUID-HOLLAND ; Sole Proprietorship ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2018 ; 
V.o.f. Restaurant Bajwa I ; Restaurant Bajwa I ; None ; 2518 RD, 's-Gravenhage ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2004 ; 
Vis & Snackspaleisje ; None ; None ; 2515 BH, 's-Gravenhage ; ZUID-HOLLAND ; Sole Proprietorship ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2017 ; 
Snackshop De Sprinter ; None ; None ; 2273 BC, Voorburg ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2017 ; 
Liu & Yang v.o.f. ; Snack-O-Rant Jan Wap ; None ; 2522 LG, 's-Gravenhage ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2020 ; 
De Scheveningse Vishandel ´De lekkerbek-king´ ; De lekkerbek-king ; None ; 2241 EA, Wassenaar ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2016 ; 
Suradiya Horeca ; Suradiya Horeca ; None ; 2492 JR, 's-Gravenhage ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2016 ; 
W & W Cheung V.O.F. ; None ; None ; 2565 CV, 's-Gravenhage ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2007 ; 
VOF Wang/Ren ; Wang/Ren t.h.o.d.n. Kwalitaria Almeloplein ; None ; 2533 AD, 's-Gravenhage ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2005 ; 
Lunchroom en Afhaalrestaurant Manis ; None ; None ; 2515 BE, 's-Gravenhage ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2016 ; 
IJssalon Milano ; None ; None ; 2555 ME, 's-Gravenhage ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2016 ; 
Himalayan Restaurant ; None ; None ; 2511 AP, 's-Gravenhage ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2018 ; 
Van der Kraats Snackcar ; None ; None ; 2596 CD, 's-Gravenhage ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 1998 ; 
Eetablissement Slootweg (M.J.J. Spaargaren) ; 123BelegdeBroodjes.nl ; None ; 2593 BV, 's-Gravenhage ; ZUID-HOLLAND ; Sole Proprietorship ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2020 ; 
Warung Sun Shine ; None ; None ; 2561 EE, 's-Gravenhage ; ZUID-HOLLAND ; Sole Proprietorship ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 1998 ; 
Vermolen's snackcar ; FME Fashion ; None ; 2571 BM, 's-Gravenhage ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2017 ; 
Delicious Take Away ; None ; None ; 2562 HS, 's-Gravenhage ; ZUID-HOLLAND ; Sole Proprietorship ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2008 ; 
YON Sandwich & Salad ; None ; None ; 2597 JP, 's-Gravenhage ; ZUID-HOLLAND ; Sole Proprietorship ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2003 ; 
Cafetaria De 2 B's ; None ; None ; 2517 HS, 's-Gravenhage ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2017 ; 
Bijl Brothers ; Bijl Broth. thodn. Smoothie Company Den Haag ; None ; 2511 AS, 's-Gravenhage ; ZUID-HOLLAND ; Collective Name Company ; Parent ; None ; 2016 ; 0.149096 ; 2 ; 2018 ; 
Spijssalon ; Dutch Courage ; None ; 2562 GS, 's-Gravenhage ; ZUID-HOLLAND ; Sole Proprietorship ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2019 ; 
Brasserie Palace ; None ; None ; 2586 BZ, 's-Gravenhage ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2017 ; 
Eetkiosk Friends & Catering ; None ; None ; 2584 AA, 's-Gravenhage ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2017 ; 
Lunchroom & Banketbakkerij BAB Mansour ; None ; None ; 2545 HA, 's-Gravenhage ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2016 ; 
Layali Alsham ; Layali Alsham ; None ; 2511 EJ, 's-Gravenhage ; ZUID-HOLLAND ; Sole Proprietorship ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2011 ; 
Scallywags Lunchroom & Restaurant ; RAJ ; None ; 2511 CN, 's-Gravenhage ; ZUID-HOLLAND ; Sole Proprietorship ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2018 ; 
Snackbar Piro ; Detailhandel Piro ; None ; 2515 JT, 's-Gravenhage ; ZUID-HOLLAND ; Sole Proprietorship ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2016 ; 
Sun & Snacks ; None ; None ; 2587 JK, 's-Gravenhage ; ZUID-HOLLAND ; Sole Proprietorship ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2017 ; 
Luo V.O.F. ; Luo V.O.F. ; None ; 2522 EC, 's-Gravenhage ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2016 ; 
Lunchroom La Pomme ; Kip specialiteiten La Pomme ; None ; 2564 EJ, 's-Gravenhage ; ZUID-HOLLAND ; Sole Proprietorship ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2012 ; 
Depot Podjok ; None ; None ; 2585 EJ, 's-Gravenhage ; ZUID-HOLLAND ; Sole Proprietorship ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2016 ; 
Marc's Snackkar ; None ; None ; 2516 CK, 's-Gravenhage ; ZUID-HOLLAND ; Sole Proprietorship ; Independent ; None ; 2016 ; 0.149096 ; 1 ; 2019 ; 
Hoang Anh Vietnamese Loempia's ; K&H Vietnamese Snacks ; None ; 2517 BL, 's-Gravenhage ; ZUID-HOLLAND ; Collective Name Company ; Parent ; None ; 2016 ; 0.149096 ; 2 ; 2013 ; 
Mood Beach ; Mood Beach ; None ; 2586 ZZ, 's-Gravenhage ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2019 ; 
Cafetaria Arthur v.o.f. ; Cafetaria Arthur ; None ; 2516 HT, 's-Gravenhage ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2016 ; 
Surinaams Afhaalrestaurant en Cateringservice Wirin ; Afhaalrestaurant en Cateringservice Wirin ; None ; 2593 VP, 's-Gravenhage ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2018 ; 
Cafetaria Knabbel en Babbel ; None ; None ; 2593 VB, 's-Gravenhage ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2014 ; 
Kookebak ; Kookebak ; None ; 2584 AP, 's-Gravenhage ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2014 ; 
D. Shoarma v.o.f. ; D Shoarma ; None ; 2552 XP, 's-Gravenhage ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2015 ; 
Trattoria da Gianni v.o.f. ; Trattoria da Gianni ; None ; 2514 GR, 's-Gravenhage ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2015 ; 
Cosy Food Corner ; None ; None ; 2594 AC, 's-Gravenhage ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2015 ; 
Scally's The Hague Lunchroom V.O.F. ; Scally's The Hague Lunchroom ; None ; 2512 AS, 's-Gravenhage ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2015 ; 
Snackbar De Vrijheid V.O.F. ; Snackcar De Vrijheid ; None ; 2595 AJ, 's-Gravenhage ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2016 ; 
IJssalon Dolomiti ; IJssalon Dolomiti ; None ; 2533 CM, 's-Gravenhage ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2016 ; 
IJssalon MY ICE CREAM ; IJssalon MY ICE CREAM ; None ; 2533 HT, 's-Gravenhage ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2016 ; 
X. Xu en B. Xu VOF ; Nico's Snackbar ; None ; 2593 GA, 's-Gravenhage ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2020 ; 
Cafetaria 't Huuske ; Cafetaria 't Huuske ; None ; 2263 HA, Leidschendam ; ZUID-HOLLAND ; Sole Proprietorship ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2017 ; 
Prinsenhoek Snacks & Lunch ; None ; None ; 2518 GD, 's-Gravenhage ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2018 ; 
Tasty Corner V.O.F. ; Tasty Corner ; None ; 2593 AA, 's-Gravenhage ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2018 ; 
Snackbar Snoepy ; Snackbar Snoepy ; None ; 2587 SN, 's-Gravenhage ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2020 ; 
Jouhara's Burgers ; Jouhara's Burgers ; None ; 2571 HT, 's-Gravenhage ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2019 ; 
Uthai-Thani-Mai Scheveningen ; Uthai-Thani-Mai Scheveningen ; None ; 2587 HS, 's-Gravenhage ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2019 ; 
V.O.F. "Maduratna" ; Xotus-Maduratna ; None ; 2265 AM, Leidschendam ; ZUID-HOLLAND ; Collective Name Company ; Branch ; None ; 2016 ; 0.149096 ; 2 ; 2014 ; 
Lunchroom Tata ; Lunchroom Tata ; None ; 2571 HH, 's-Gravenhage ; ZUID-HOLLAND ; Sole Proprietorship ; Branch ; None ; 2016 ; 0.149096 ; 2 ; 2016 ; 
Lounge & Club El Matador/Planet ; Lounge & Club El Matador / Planet ; None ; 2526 JJ, 's-Gravenhage ; ZUID-HOLLAND ; Sole Proprietorship ; Branch ; None ; 2016 ; 0.149096 ; 2 ; 2018 ; 
Italian Pizza House ; Italian Pizza House ; None ; 2533 AD, 's-Gravenhage ; ZUID-HOLLAND ; Sole Proprietorship ; Independent ; None ; enue ; 0.143 ; 1 ; 2020 ; 
Philly's Cheese Steak & Pizza's B.V. ; Philly's Cheese Steak & Pizza's B.V. ; Spuistraat 69 ; 2511 BC, 's-Gravenhage ; ZUID-HOLLAND ; Private Limited Company ; Independent ; +31-634339453 ; enue ; 0.136 ; 2 ; 2019 ; 
Onze Snackbar ; None ; None ; 2531 XW, 's-Gravenhage ; ZUID-HOLLAND ; Sole Proprietorship ; Independent ; None ; enue ; 0.134 ; 1 ; 2020 ; 
Koffiehuis Het Hoekje ; Koffiehuis Het Hoekje ; None ; 2544 EB, 's-Gravenhage ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; enue ; 0.124 ; 2 ; 2020 ; 
Tower Of Pizza V.O.F. ; Tower Of Pizza ; None ; 2562 EM, 's-Gravenhage ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; enue ; 0.124 ; 3 ; 2020 ; 
Yummy Thai ; None ; None ; 2562 HL, 's-Gravenhage ; ZUID-HOLLAND ; Sole Proprietorship ; Independent ; None ; enue ; 0.117 ; 1 ; 2019 ; 
Petit-Restaurant Fl'orange ; Petit-Restaurant Fl'orange ; None ; 2592 CK, 's-Gravenhage ; ZUID-HOLLAND ; Sole Proprietorship ; Independent ; None ; enue ; 0.117 ; 1 ; 2019 ; 
Plenty ; Plenty ; None ; 2518 CB, 's-Gravenhage ; ZUID-HOLLAND ; Sole Proprietorship ; Independent ; None ; enue ; 0.117 ; 5 ; 2020 ; 
Al-Shatter Hassan ; Al-Shatter Hassan ; None ; 2511 CH, 's-Gravenhage ; ZUID-HOLLAND ; Sole Proprietorship ; Independent ; None ; enue ; 0.117 ; 1 ; 2020 ; 
Sam's Snack-O-Rant vof ; Sam's Snack-O-Rant ; None ; 2522 SN, 's-Gravenhage ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; enue ; 0.089 ; 3 ; 2020 ; 
Eland Snackbar V.O.F. ; Eland Snackbar ; None ; 2513 GN, 's-Gravenhage ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; enue ; 0.088 ; 2 ; 2020 ; 
Van Vugt Snacks B.V. ; Simonis Vis- en Snacks ; Strandweg 77 ; 2586 JL, 's-Gravenhage ; ZUID-HOLLAND ; Private Limited Company ; Subsidiary ; None ; 2018 ; 0.077735 ; 1 ; 2017 ; 
BIZ Group I B.V. ; None ; Anna van Buerenplein 202 ; 2595 DD, 's-Gravenhage ; ZUID-HOLLAND ; Private Limited Company ; Subsidiary ; +31-624400333 ; 2018 ; 0.077735 ; 1 ; 2013 ; 
Nieuw Engelhard B.V. ; None ; Theresiastraat 142 ; 2593 AT, 's-Gravenhage ; ZUID-HOLLAND ; Private Limited Company ; Parent ; +31-703858261 ; 2018 ; 0.077735 ; 1 ; 2015 ; 
Brasserie "UP" B.V. ; Brasserie UP ; Javastraat 69 A ; 2585 AG, 's-Gravenhage ; ZUID-HOLLAND ; Private Limited Company ; Parent ; +31-631687120 ; 2019 ; 0.077735 ; 1 ; 2016 ; 
IJs & Detailhandel Feijen B.V. ; IJs & Detailhandel Feijen B.V. ; de Constant Rebecquestr 1 1 ; 2518 RB, 's-Gravenhage ; ZUID-HOLLAND ; Private Limited Company ; Subsidiary ; None ; enue ; 0.077735 ; 1 ; 2017 ; 
Oz Aydinlar B.V. ; Oz Aydinlar B.V. ; Paul Krugerlaan 272 ; 2571 HS, 's-Gravenhage ; ZUID-HOLLAND ; Private Limited Company ; Subsidiary ; None ; enue ; 0.077735 ; 1 ; 2019 ; 
't Pannekoekenhuisje Scheveningen V.O.F. ; 't Pannekoekenhuisje Scheveningen ; None ; 2586 JK, 's-Gravenhage ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 2019 ; 0.077192 ; DEC ; 
V.O.F. FourXB ; None ; None ; 2566 TJ, 's-Gravenhage ; ZUID-HOLLAND ; Collective Name Company ; Parent ; None ; 2016 ; 2018 ; 0.077192 ; DEC ; 
NS Stations Retailbedrijf B.V. ; Horeca Exploitatie 'Het Station' Delft ; Van Leeuwenhoeksingel 43 ; 2611 AC, Delft ; ZUID-HOLLAND ; Private Limited Company ; Branch ; +31-152125334 ; 2016 ; 1999 ; 0.077192 ; DEC ; 
Jonkman Beheer B.V. ; Kantjil to go Nieuwezijds Voorburgwal ; Nieuwezijds Voorburgwal 342 ; 1012 RX, Amsterdam ; NOORD-HOLLAND ; Private Limited Company ; Branch ; +31-206203074 ; 2016 ; 2005 ; 0.077192 ; DEC ; 
Strandpaviljoen De Zeerob ; None ; None ; 2586 JP, 's-Gravenhage ; ZUID-HOLLAND ; Sole Proprietorship ; Branch ; None ; 2016 ; 2004 ; 0.077192 ; DEC ; 
Perpa Trading B.V. ; Piet Patat ; Grote Markt 3 ; 2511 BG, 's-Gravenhage ; ZUID-HOLLAND ; Private Limited Company ; Branch ; +31-621141819 ; 2016 ; 2011 ; 0.077192 ; DEC ; 
V.O.F. Lourens-van Vliet ; Lourens-van Vliet h.o.d.n. Bakkerij Bart ; None ; 2511 DH, 's-Gravenhage ; ZUID-HOLLAND ; Collective Name Company ; Branch ; None ; 2016 ; 2012 ; 0.077192 ; DEC ; 
Barista Café Almere Stad B.V. ; Barista Café Almere Stad ; Vlamingstraat 18 ; 2511 BB, 's-Gravenhage ; ZUID-HOLLAND ; Private Limited Company ; Branch ; None ; 2016 ; 2014 ; 0.077192 ; DEC ; 
Brasserij Jack ; None ; None ; 2592 CL, 's-Gravenhage ; ZUID-HOLLAND ; Sole Proprietorship ; Branch ; None ; 2016 ; 2016 ; 0.077192 ; DEC ; 
Bakker Van Maanen B.V. ; Bakker Van Maanen ; Frederik Hendriklaan 150 ; 2582 BH, 's-Gravenhage ; ZUID-HOLLAND ; Private Limited Company ; Branch ; +31-707569302 ; 2016 ; 2016 ; 0.077192 ; DEC ; 
Java Beheer Onroerend Goed B.V. ; Restaurant Java ; Molenstraat 15 ; 2513 BH, 's-Gravenhage ; ZUID-HOLLAND ; Private Limited Company ; Branch ; None ; 2016 ; 2018 ; 0.077192 ; DEC ; 
Black Fig ; Black Fig ; None ; 2514 GS, 's-Gravenhage ; ZUID-HOLLAND ; Sole Proprietorship ; Branch ; None ; 2016 ; 2019 ; 0.077192 ; DEC ; 
't Kleinste Winkeltje ; None ; None ; 2513 AV, 's-Gravenhage ; ZUID-HOLLAND ; Sole Proprietorship ; Independent ; None ; 2016 ; 0.072962 ; 1 ; 2016 ; 
